Gene	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K12242	K12242: pyochelin biosynthetic protein PchC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.77e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K12246	K12246	0.0	0.0	0.0	0.0	0.0	0.0	2.25e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98e-05	1.84e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.25e-05	0.0	0.0	0.0	None	None	None	None
K12251	K12251: N-carbamoylputrescine amidase	0.00022564299999999998	0.0	0.000210485	0.000229875	0.00023622700000000001	9.640000000000001e-05	0.000161742	0.000244875	0.000211098	0.000290689	0.000227879	0.000145907	0.000146738	0.000208034	0.00031471	0.000260885	0.0	0.00016358	0.000214943	0.000276851	0.00035518199999999995	0.00024424	0.000275544	0.000210287	0.000332749	0.00017450099999999997	0.00044747300000000004	0.000226087	0.00115511	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	aguB; N-carbamoylputrescine amidase
K12252	K12252: arginine:pyruvate transaminase	0.0	0.0	0.0	9.05e-06	1.15e-05	0.0	2.25e-05	0.0	0.0	0.0	0.0	6.22e-06	1.0300000000000001e-05	5.32e-06	0.0	4.52e-06	0.0	0.0	6.14e-06	0.0	0.0	2.0399999999999998e-05	0.0	0.0	0.0	1.13e-05	0.0	0.0	5.57e-06	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	aruH; arginine:pyruvate transaminase
K12253	K12253: 5-guanidino-2-oxopentanoate decarboxylase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74e-06	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	aruI; 5-guanidino-2-oxopentanoate decarboxylase
K12254	K12254: 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6e-05	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	kauB; 4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase
K12255	K12255: guanidinobutyrase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	gbuA; guanidinobutyrase
K12256	K12256: putrescine aminotransferase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49e-06	5.44e-06	9.03e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.97e-06	0.0	0.0	0.0	0.0	0.0	1.53e-06	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	spuC; putrescine aminotransferase
K12257	K12257: SecD/SecF fusion protein	0.00016728	0.0	0.000247127	0.000231572	0.000185365	0.00014733200000000002	0.000141027	0.000234217	0.00024496	0.000209543	0.000206414	0.000198569	0.000165827	0.00018701599999999997	0.000228645	0.000231367	0.0	0.000142075	0.00018811200000000002	0.000258117	0.00035528400000000004	0.000234633	0.000209042	0.00018517299999999998	0.00020916400000000002	0.000174946	0.00033538599999999996	0.00023165099999999998	5e-05	Genetic Information Processing	Folding sorting and degradation	Protein_export	secDF; SecD/SecF fusion protein
K12261	K12261: 2-hydroxyacyl-CoA lyase 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cellular Processes	Transport and catabolism	Peroxisome	HACL1; 2-hydroxyacyl-CoA lyase 1
K12262	K12262: cytochrome b561	0.00011574	0.0	7.25e-05	6.13e-05	9.990000000000002e-05	5.18e-05	0.000102365	0.0	4.36e-05	2.18e-05	0.0	4.0600000000000004e-05	0.0	0.0	0.0	0.0	0.0	0.000181434	2.7899999999999997e-05	1.4099999999999999e-05	0.0	0.0	0.0	0.0	2.61e-05	0.0	0.0	0.0	0.0	None	None	None	None
K12263	K12263: cytochrome c551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116485	None	None	None	None
K12264	K12264: anaerobic nitric oxide reductase flavorubredoxin	4.34e-05	0.0	4e-05	1.47e-05	2.6000000000000002e-05	2.71e-05	5.41e-05	2.09e-05	5.06e-06	2.14e-05	3.18e-05	1.6899999999999997e-05	1.63e-05	2.84e-05	1.93e-05	1.52e-05	0.0	4.73e-05	3.65e-05	1.3300000000000001e-05	7.56e-05	3.04e-05	2.09e-05	2.61e-05	9.28e-06	1.77e-05	1.1400000000000001e-05	1.13e-05	0.00028309200000000003	Human Diseases	Infectious diseases	Salmonella_infection	norV; anaerobic nitric oxide reductase flavorubredoxin
K12265	K12265: nitric oxide reductase FlRd-NAD(+) reductase	1.1599999999999999e-05	0.0	1.73e-05	9.82e-06	2.3800000000000003e-05	1.24e-05	2.44e-05	0.0	6.99e-06	5.19e-06	0.0	3.2200000000000003e-05	0.0	0.0	0.0	0.0	0.0	4.29e-05	6.66e-06	1.3800000000000002e-05	0.0	0.0	0.0	5.62e-06	6.24e-06	0.0	0.0	0.0	0.0	Human Diseases	Infectious diseases	Salmonella_infection	norW; nitric oxide reductase FlRd-NAD(+) reductase
K12266	K12266: anaerobic nitric oxide reductase transcription regulator	8.45e-06	0.0	3.76e-05	2.8499999999999998e-05	2.58e-05	9.03e-06	3.59e-05	1.06e-05	1.51e-05	4.0600000000000004e-05	7.84e-06	2.84e-05	7.94e-06	8.31e-06	2.36e-05	3.86e-05	0.0	4.6500000000000005e-05	1.42e-05	5.3700000000000004e-05	0.0	6.1e-05	1.3800000000000002e-05	2.4e-05	1.32e-05	1.74e-05	1.12e-05	2.7600000000000003e-05	1.05e-05	Human Diseases	Infectious diseases	Salmonella_infection	norR; anaerobic nitric oxide reductase transcription regulator
K12267	K12267: peptide methionine sulfoxide reductase msrA/msrB [EC:1.8.4.11	0.00016121200000000001	0.0	0.000173202	0.00014828	0.000140974	0.000151464	0.000295246	0.00018245	0.000170751	0.000330215	0.000153245	7.77e-05	0.00019654	0.00013503700000000002	0.00016123	0.000191995	0.0	0.000262066	0.00019951900000000003	0.000158524	0.000294169	0.000166837	0.000107651	0.00016554400000000003	8.72e-05	0.00015517299999999999	0.00014643799999999998	0.000226659	0.000593485	None	None	None	None
K12268	K12268: accessory secretory protein Asp1	1.67e-05	0.0	2.5e-05	2.12e-05	1.7100000000000002e-05	3.6099999999999997e-05	0.00013995	1.4099999999999999e-05	5.06e-06	2.97e-05	7.94e-06	0.0	6.4e-05	4.13e-06	1.3800000000000002e-05	1.76e-05	0.0	4.6700000000000003e-05	4.82e-06	0.0	4.04e-05	0.0	0.0	1.6100000000000002e-05	9.03e-06	8.75e-06	0.0	0.0	4.37e-08	None	None	None	None
K12269	K12269: accessory secretory protein Asp2	2.56e-05	0.0	4.48e-05	2.1899999999999997e-05	1.76e-05	4.55e-05	9e-05	7.24e-06	1.06e-05	2.2899999999999998e-05	1.23e-05	0.0	4.09e-05	8.53e-06	2.14e-05	1.8e-05	0.0	4.73e-05	1.01e-05	1.04e-05	2.11e-05	0.0	0.0	8.32e-06	9.21e-06	0.0	0.0	0.0	0.00013268200000000001	None	None	None	None
K12270	K12270: accessory secretory protein Asp3	2.99e-05	0.0	3.75e-05	0.0	1.3000000000000001e-05	5.520000000000001e-05	0.000305039	1.0300000000000001e-05	1.4800000000000002e-05	3.09e-05	1.17e-05	0.0	4.15e-05	0.0	2.57e-05	1.27e-05	0.0	5.16e-05	0.0	0.0	0.0	7.81e-06	0.0	0.0	1.32e-05	0.0	0.0	0.0	0.0	None	None	None	None
K12276	K12276: MSHA biogenesis protein MshE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.56e-06	0.0	7.08e-06	0.0	3.16e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.08e-06	0.0	0.0	6.3e-06	9.65e-07	None	None	None	None
K12278	K12278: MSHA biogenesis protein MshG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45e-06	6.41e-06	4.82e-06	0.0	1.21e-05	1.07e-05	0.0	1.32e-05	4.55e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73e-05	0.0	1.4599999999999999e-05	9.03e-06	0.0	None	None	None	None
K12283	K12283: MSHA biogenesis protein MshM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.65e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K12288	K12288: pilus assembly protein HofM	3.27e-05	0.0	4.8200000000000006e-05	1.36e-05	3.28e-05	1.7100000000000002e-05	3.37e-05	0.0	9.65e-06	7.17e-06	0.0	2.6899999999999997e-05	0.0	0.0	0.0	6.77e-06	0.0	5.91e-05	9.2e-06	9.51e-06	0.0	0.0	0.0	0.0	9.12e-06	0.0	0.0	0.0	0.0	None	None	None	None
K12289	K12289: pilus assembly protein HofN	7.2e-05	0.0	8.85e-05	2.07e-05	5.03e-05	2.6000000000000002e-05	5.14e-05	0.0	1.47e-05	1.09e-05	0.0	2.68e-05	0.0	0.0	0.0	0.0	0.0	9.209999999999999e-05	1.4000000000000001e-05	1.4499999999999998e-05	0.0	0.0	0.0	1.18e-05	1.4499999999999998e-05	0.0	0.0	0.0	0.0	None	None	None	None
K12290	K12290: pilus assembly protein HofO	5.739999999999999e-05	0.0	9.109999999999999e-05	2.54e-05	6.24e-05	3.19e-05	6.31e-05	0.0	1.8100000000000003e-05	1.34e-05	0.0	1.6800000000000002e-05	0.0	0.0	0.0	0.0	0.0	0.00011227299999999999	1.7199999999999998e-05	0.0	0.0	0.0	0.0	0.0	2.26e-05	3.15e-05	0.0	0.0	0.0	None	None	None	None
K12291	K12291: pilus assembly protein HofP	6.17e-05	0.0	7.340000000000001e-05	2.52e-05	6.59e-05	3.17e-05	6.26e-05	0.0	1.7899999999999998e-05	1.3300000000000001e-05	0.0	1.67e-05	0.0	0.0	0.0	0.0	0.0	5.5e-05	1.7100000000000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.13e-05	0.0	2.51e-05	0.0	None	None	None	None
K12292	K12292: ATP-binding cassette- subfamily C- bacterial- competence factor	0.0	0.0	4.54e-06	1.0300000000000001e-05	1.86e-05	6.5e-06	6.42e-05	0.0	0.0	2.73e-06	0.0	0.0	1.17e-05	3.03e-06	0.0	0.0	0.0	2.25e-05	0.0	0.0	0.0	0.0	0.0	2.95e-06	0.0	6.42e-06	0.0	0.0	0.000248192	Environmental Information Processing	Signal transduction	Two-component_system	ABCC-BAC.COMA comA; ATP-binding cassette subfamily C bacterial competence factor transporting protein
K12293	K12293: competence factor transport accessory protein ComB	1.93e-05	0.0	0.0	8.25e-06	2e-05	0.0	8.18e-05	0.0	0.0	3.46e-05	4.57e-06	0.0	2.8000000000000003e-05	4.78e-06	0.0	4.12e-06	0.0	1.7899999999999998e-05	0.0	0.0	0.0	5.94e-06	4.09e-06	9.37e-06	5.17e-06	1.0199999999999999e-05	0.0	0.0	0.000301005	Environmental Information Processing	Signal transduction	Two-component_system	comB; competence factor transport accessory protein ComB
K12294	K12294: two-component system- AgrA family- sensor histidine kinase ComD	3.87e-05	0.0	1.4400000000000001e-05	0.0	1.0199999999999999e-05	1.05e-05	8.170000000000001e-05	0.0	0.0	1.76e-05	0.0	0.0	1.88e-05	0.0	0.0	0.0	0.0	1.7800000000000002e-05	0.0	0.0	0.0	0.0	0.0	9.35e-06	0.0	1.0199999999999999e-05	0.0	0.0	0.000153743	Environmental Information Processing	Signal transduction	Two-component_system	comD; two-component system AgrA family sensor histidine kinase ComD
K12295	K12295: two-component system- AgrA family- response regulator ComE	1.74e-05	0.0	1.28e-05	1.4599999999999999e-05	1.8e-05	1.83e-05	0.000180838	0.0	0.0	1.55e-05	0.0	0.0	1.65e-05	0.0	0.0	0.0	0.0	6.35e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.759999999999999e-05	Environmental Information Processing	Signal transduction	Two-component_system	comE; two-component system AgrA family response regulator ComE
K12296	K12296: competence protein ComX	8.070000000000001e-05	0.0	5.920000000000001e-05	2.24e-05	5.539999999999999e-05	0.000115659	0.000283913	0.0	0.0	8.44e-05	1.26e-05	0.0	0.000156805	2.64e-05	0.0	1.12e-05	0.0	9.95e-05	0.0	1.6e-05	0.0	3.27e-05	1.13e-05	1.32e-05	1.4300000000000002e-05	2.8800000000000002e-05	0.0	2.24e-05	0.0	Environmental Information Processing	Signal transduction	Two-component_system	comX1_2; competence protein ComX
K12297	K12297: ribosomal RNA large subunit methyltransferase L	3.5e-05	0.0	5.68e-05	4.92e-05	4.92e-05	4.970000000000001e-05	3.7e-05	2.4e-05	7.659999999999999e-05	2.58e-05	3.54e-05	5.660000000000001e-05	7.18e-05	3.18e-05	3.35e-05	1.92e-05	0.0	2.35e-05	4.01e-05	3.17e-05	1.25e-05	3.5499999999999996e-05	7.32e-06	1.6899999999999997e-05	3.47e-05	1.88e-05	7.84e-06	3.47e-05	0.000159694	None	None	None	None
K12299	K12299: MFS transporter- ACS family- probable galactarate transporter	9.82e-06	0.0	2.2e-05	8.34e-06	2.02e-05	1.05e-05	2.07e-05	0.0	5.94e-06	4.41e-06	0.0	1.11e-05	9.48e-06	0.0	0.0	0.0	0.0	3.64e-05	5.66e-06	5.85e-06	0.0	6.08e-06	0.0	4.77e-06	0.0	1.04e-05	0.0	0.0	0.0	None	None	None	None
K12308	K12308: beta-galactosidase	0.00033433599999999996	0.0	0.000489341	0.00046026199999999996	0.00044812599999999997	0.000297149	0.000422571	0.00038783800000000005	0.000408816	0.000387413	0.00041873199999999995	0.00036412099999999997	0.00047867900000000003	0.00046389300000000005	0.00034327	0.000359289	0.0	0.000306926	0.00038920599999999996	0.000371743	0.000510045	0.000388681	0.000380827	0.00043752099999999996	0.00039348599999999997	0.000516154	0.000532557	0.000502408	0.00041179599999999997	Metabolism	Carbohydrate metabolism	Galactose_metabolism	bgaB lacA; beta-galactosidase
K12309	K12309: beta-galactosidase	0.0	0.0	0.0	6.69e-06	0.0	0.0	0.0	0.0	4.05e-06	2.98e-06	6.46e-06	0.0	0.0	3.36e-06	8.29e-06	2.91e-06	0.0	0.0	0.0	3.95e-06	1.62e-05	0.0	2.83e-06	0.0	0.0	0.0	1.83e-05	1.1599999999999999e-05	0.0	Metabolism	Carbohydrate metabolism	Galactose_metabolism	GLB1 ELNR1; beta-galactosidase
K12316	K12316: lysosomal alpha-glucosidase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12e-06	0.0	2.28e-06	0.0	0.0	0.0	2.51e-06	2.08e-06	0.0	0.0	0.0	2.9e-06	0.0	0.0	3.12e-06	2.15e-06	2.45e-06	2.53e-06	0.0	6.88e-06	4.27e-06	0.0	Metabolism	Carbohydrate metabolism	Galactose_metabolism	GAA; lysosomal alpha-glucosidase
K12327	K12327: caldesmon	0.0	0.0	0.0	4.9e-06	0.0	0.0	0.0	2.42e-06	0.0	0.0	0.0	2.82e-06	0.0	2.88e-06	0.0	0.0	0.0	0.0	0.0	3.43e-06	0.0	0.0	0.0	2.8e-06	0.0	0.0	0.0	0.0	0.0	Organismal Systems	Circulatory system	Vascular_smooth_muscle_contraction	CALD1; caldesmon
K12339	K12339: cysteine synthase B	2.8699999999999996e-05	0.0	8.540000000000002e-05	1.22e-05	7.31e-05	3.12e-05	3.0299999999999998e-05	3.01e-05	3.4899999999999995e-05	3.81e-05	6.13e-05	1.62e-05	0.0	2.17e-05	3.01e-05	1.86e-05	0.0	7.94e-05	4.05e-05	5.1e-05	6.75e-05	2.64e-05	3.02e-05	3.47e-05	5.39e-05	0.0	3.86e-05	6.14e-05	2.35e-05	Metabolism	Energy metabolism	Sulfur_metabolism	cysM; cysteine synthase B
K12340	K12340: outer membrane channel protein TolC	0.000162481	0.0	0.00017695900000000002	6.52e-05	2.6899999999999997e-05	9.21e-06	3.64e-05	0.00017832	0.00012831	0.000223272	0.00011515	2.51e-05	9.43e-06	0.000125016	0.00022652	0.00023960099999999998	0.0	0.000118911	0.000210482	0.000222179	0.000302817	0.000167585	0.00021335900000000002	0.000205503	0.000195338	6.97e-05	0.000290423	0.000342521	3.28e-05	Environmental Information Processing	Membrane transport	Bacterial_secretion_system	tolC; outer membrane protein
K12343	K12343: 3-oxo-5-alpha-steroid 4-dehydrogenase 1	3.43e-05	0.0	1.28e-05	2.9199999999999998e-05	0.0	0.0	0.0	3.5499999999999996e-05	2.0600000000000003e-05	3.0299999999999998e-05	2.4e-05	0.0	0.0	2.56e-05	4.2e-05	2.8499999999999998e-05	0.0	3.18e-05	3.9500000000000005e-05	4.0799999999999996e-05	8.03e-05	3.19e-05	2.8699999999999996e-05	3.27e-05	3.5799999999999996e-05	0.0	6.890000000000001e-05	0.00011529	0.0	Metabolism	Lipid metabolism	Steroid_hormone_biosynthesis	SRD5A1; 3-oxo-5-alpha-steroid 4-dehydrogenase 1
K12344	K12344: 3-oxo-5-alpha-steroid 4-dehydrogenase 2	1.7199999999999998e-05	0.0	7.72e-05	0.0	0.0	0.0	0.0	5.79e-05	3.13e-05	0.00010055	6.57e-05	0.0	0.0	5.16e-05	9.259999999999999e-05	8.77e-05	0.0	0.0	7.94e-05	8.209999999999999e-05	0.000124694	5.3400000000000004e-05	0.00011027799999999999	9.209999999999999e-05	8.37e-05	1.82e-05	7.06e-05	0.000116781	0.0	Metabolism	Lipid metabolism	Steroid_hormone_biosynthesis	SRD5A2; 3-oxo-5-alpha-steroid 4-dehydrogenase 2
K12355	K12355: coniferyl-aldehyde dehydrogenase	0.0	0.0	0.0	7.39e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71e-06	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid_biosynthesis	REF1; coniferyl-aldehyde dehydrogenase
K12368	K12368: dipeptide transport system substrate-binding protein	4.84e-05	0.0	2.99e-05	1.3800000000000002e-05	1.65e-05	2.59e-05	1.7e-05	0.0	4.85e-06	3.6e-06	0.0	4.52e-06	7.92e-06	4.09e-06	3.42e-06	3.39e-06	0.0	5.96e-05	4.62e-06	9.8e-06	0.0	1.01e-05	1.05e-05	3.69e-06	1.31e-05	8.43e-06	0.0	0.0	9.070000000000001e-05	Environmental Information Processing	Membrane transport	ABC_transporters	dppA; dipeptide transport system substrate-binding protein
K12369	K12369: dipeptide transport system permease protein	3.6e-05	0.0	2.6700000000000002e-05	2.07e-05	3.66e-05	4.01e-05	5.05e-05	1.64e-05	1.47e-05	2.24e-05	1.84e-05	2e-05	1.25e-05	4.51e-05	3.75e-05	2.7699999999999996e-05	0.0	6.59e-05	5.0900000000000004e-05	4.54e-05	3.15e-05	5.5799999999999994e-05	2.7699999999999996e-05	1.87e-05	2.0300000000000002e-05	2.59e-05	1.7800000000000002e-05	2.2100000000000002e-05	5.539999999999999e-05	Environmental Information Processing	Membrane transport	ABC_transporters	dppB; dipeptide transport system permease protein
K12370	K12370: dipeptide transport system permease protein	7.52e-05	0.0	3.27e-05	1.24e-05	2.9999999999999997e-05	6.28e-05	3.0799999999999996e-05	2.47e-05	2.44e-05	5.28e-05	7.04e-06	2.47e-05	2.8000000000000003e-05	5.65e-05	4.7499999999999996e-05	3.74e-05	0.0	5.41e-05	2.51e-05	3.5e-05	3.54e-05	4.54e-05	4.88e-05	2.8600000000000004e-05	2.35e-05	6.05e-05	0.0	3.77e-05	0.000124846	Environmental Information Processing	Membrane transport	ABC_transporters	dppC; dipeptide transport system permease protein
K12371	K12371: dipeptide transport system ATP-binding protein	3.9399999999999995e-05	0.0	2.1600000000000003e-05	2.65e-05	1.6100000000000002e-05	1.4300000000000002e-05	3.3e-05	3.8e-05	9.45e-06	4.7600000000000005e-05	2.12e-05	6.720000000000001e-05	1.29e-05	2.8699999999999996e-05	1.6899999999999997e-05	1.23e-05	0.0	0.0	1.6100000000000002e-05	3.52e-05	3.77e-05	2.78e-05	2.5300000000000002e-05	3.54e-05	3.9500000000000005e-05	4.7e-05	0.0	1.12e-05	4.91e-05	Environmental Information Processing	Membrane transport	ABC_transporters	dppD; dipeptide transport system ATP-binding protein
K12372	K12372: dipeptide transport system ATP-binding protein	4.98e-05	0.0	2.71e-05	2.1899999999999997e-05	2.49e-05	2.72e-05	8.070000000000001e-05	5.6e-06	7.32e-06	1.7e-05	0.0	3.4899999999999995e-05	0.0	2.57e-05	1.62e-05	1.09e-05	0.0	7.37e-05	2.2100000000000002e-05	1.52e-05	0.0	8.36e-06	1.66e-05	1.26e-05	2.65e-05	1.4099999999999999e-05	1.74e-05	1.1400000000000001e-05	5.36e-05	Environmental Information Processing	Membrane transport	ABC_transporters	dppF; dipeptide transport system ATP-binding protein
K12373	K12373: beta-hexosaminidase	0.000376847	0.0	0.000536463	0.00028678	0.00017563099999999999	0.000144118	0.00021077	0.0005974309999999999	0.000416033	0.000553193	0.00040009	0.000136336	0.000218707	0.00065341	0.000636571	0.0006565389999999999	0.0	0.000547434	0.0005426280000000001	0.000628301	0.001026	0.000592376	0.000610127	0.000636765	0.000604972	0.000233346	0.000535826	0.00102502	0.00039333699999999995	Metabolism	Carbohydrate metabolism	Amino_sugar_and_nucleotide_sugar_metabolism	HEXA_B; hexosaminidase
K12374	K12374: arylsulfatase D/E/F/H	0.0	0.0	4.98e-06	0.0	0.0	0.0	0.0	1.07e-05	8.42e-06	1.53e-05	6.74e-06	0.0	0.0	5.72e-06	1.75e-05	1.17e-05	0.0	0.0	3.84e-06	2.0300000000000002e-05	0.0	1.29e-05	2.6600000000000003e-05	1.01e-05	7.63e-06	0.0	9.11e-06	1.13e-05	0.0	None	None	None	None
K12376	K12376: arylsulfatase K	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.26e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K12381	K12381: arylsulfatase G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.48e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.81e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cellular Processes	Transport and catabolism	Lysosome	ARSG; arylsulfatase G
K12397	K12397: AP-3 complex subunit beta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47e-06	0.0	0.0	2.3e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cellular Processes	Transport and catabolism	Lysosome	AP3B; AP-3 complex subunit beta
K12405	K12405: 3-hydroxyacyl-CoA dehydrogenase /	0.0	0.0	0.0	5.03e-06	6.93e-06	0.0	0.0	2.49e-06	3.58e-06	6.06e-06	0.0	3.34e-06	0.0	3.36e-06	0.0	0.0	0.0	0.0	0.0	8.04e-06	0.0	4.53e-06	0.0	0.0	3.2e-06	6.25e-06	0.0	0.0	0.0	Metabolism	Lipid metabolism	Primary_bile_acid_biosynthesis	HSD17B4; 3-hydroxyacyl-CoA dehydrogenase / 3a7a12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase
K12409	K12409: bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine	1.75e-05	0.0	0.0	0.0	0.0	3.16e-05	1.22e-05	0.0	0.0	5.28e-06	5.72e-06	3.38e-06	1.1400000000000001e-05	0.0	4.96e-06	5.09e-06	0.0	0.0	1.29e-05	3.57e-06	0.0	3.72e-06	0.0	5.82e-06	3.24e-06	6.09e-06	8.19e-06	0.0	0.0	Metabolism	Carbohydrate metabolism	Amino_sugar_and_nucleotide_sugar_metabolism	GNE; bifunctional UDP-N-acetylglucosamine 2-epimerase / N-acetylmannosamine kinase
K12410	K12410: NAD-dependent deacetylase	0.00072804	0.0	0.000716772	0.000725124	0.0006313730000000001	0.000683068	0.0005994619999999999	0.0008229660000000001	0.000818822	0.000780964	0.0008536139999999999	0.000841944	0.0008717589999999999	0.000749302	0.000824483	0.0007884789999999999	0.0	0.00039441599999999997	0.0007769410000000001	0.000843454	0.000907115	0.00084642	0.0009674460000000001	0.0009095039999999999	0.000878906	0.000712815	0.00109952	0.0007642310000000001	0.000255336	None	None	None	None
K12420	K12420: ketoacyl reductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45e-06	Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis_of_type_II_polyketide_backbone	actIII; ketoreductase
K12421	K12421: fatty acid CoA ligase FadD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47e-07	None	None	None	None
K12422	K12422: long chain fatty acid CoA ligase FadD10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.07e-06	None	None	None	None
