	Gene	NAME	ERR688513.kegg.e-15.m8-hit-keg-cat	ERR688523.kegg.e-15.m8-hit-keg-cat	ERR688534.kegg.e-15.m8-hit-keg-cat	ERR688548.kegg.e-15.m8-hit-keg-cat	ERR688557.kegg.e-15.m8-hit-keg-cat	ERR688560.kegg.e-15.m8-hit-keg-cat	ERR688561.kegg.e-15.m8-hit-keg-cat	ERR688574.kegg.e-15.m8-hit-keg-cat	ERR688580.kegg.e-15.m8-hit-keg-cat	ERR688581.kegg.e-15.m8-hit-keg-cat	ERR688589.kegg.e-15.m8-hit-keg-cat	ERR688613.kegg.e-15.m8-hit-keg-cat	ERR688615.kegg.e-15.m8-hit-keg-cat	ERR688623.kegg.e-15.m8-hit-keg-cat	ERR688627.kegg.e-15.m8-hit-keg-cat	ERR688632.kegg.e-15.m8-hit-keg-cat	ERR688635.kegg.e-15.m8-hit-keg-cat	ERR688638.kegg.e-15.m8-hit-keg-cat	ERR688642.kegg.e-15.m8-hit-keg-cat	ERR688650.kegg.e-15.m8-hit-keg-cat	ERR710424.kegg.e-15.m8-hit-keg-cat	ERR710426.kegg.e-15.m8-hit-keg-cat	ERR710427.kegg.e-15.m8-hit-keg-cat	ERR710428.kegg.e-15.m8-hit-keg-cat	ERR710429.kegg.e-15.m8-hit-keg-cat	ERR710430.kegg.e-15.m8-hit-keg-cat	ERR710431.kegg.e-15.m8-hit-keg-cat	ERR710432.kegg.e-15.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
6938	K03992																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	MASP1; mannan-binding lectin serine protease 1
6939	K03993																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	MASP2; mannan-binding lectin serine protease 2
6940	K03994																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C5; complement component 5
6941	K03995																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C6; complement component 6
6942	K03996																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C7; complement component 7
6943	K03997																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C8A; complement component 8 subunit alpha
6944	K03998																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C8B; complement component 8 subunit beta
6945	K03999																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C8G; complement component 8 subunit gamma
6946	K04000																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C9; complement component 9
6947	K04001																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	SERPING1 C1INH; C1 inhibitor
6948	K04002																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C4BPA; complement component 4 binding protein alpha
6949	K04003																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	C4BPB; complement component 4 binding protein beta
6950	K04004																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	HF1; complement factor H
6951	K04005																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	CRRY; complement receptor related protein
6952	K04006																															Organismal Systems	Immune system	Hematopoietic_cell_lineage	DAF CD55; decay accelerating factor
6953	K04007																															Organismal Systems	Immune system	Complement_and_coagulation_cascades	CD46 MCP; membrane cofactor protein
6954	K04008																															Organismal Systems	Immune system	Hematopoietic_cell_lineage	CD59; CD59 antigen
6955	K04009																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	C3AR1; C3a anaphylatoxin chemotactic receptor
6956	K04010																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	C5AR1; C5a anaphylatoxin chemotactic receptor
6957	K04011																															Organismal Systems	Immune system	Hematopoietic_cell_lineage	CR1 CD35; complement component (3b/4b) receptor 1
6958	K04012																															Organismal Systems	Immune system	Hematopoietic_cell_lineage	CR2 CD21; complement receptor type 2
6959	K04036																															Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	bchJ; divinyl protochlorophyllide a 8-vinyl-reductase
6960	K04038																															Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	chlN; light-independent protochlorophyllide reductase subunit N
6961	K04040																															Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	chlG bchG; chlorophyll synthase
6962	K04057																															Environmental Information Processing	Membrane transport	Bacterial_secretion_system	yscP sctP; type III secretion protein P
6963	K04059																															Environmental Information Processing	Membrane transport	Bacterial_secretion_system	yscX sctX; type III secretion protein X
6964	K04097																															Metabolism	Metabolism of other amino acids	Glutathione_metabolism	gst; glutathione S-transferase
6965	K04098																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	chqB; hydroxyquinol 12-dioxygenase
6966	K04100																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	ligA; protocatechuate 45-dioxygenase alpha chain
6967	K04101																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	ligB; protocatechuate 45-dioxygenase beta chain
6968	K04105																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	hbaA; 4-hydroxybenzoate-CoA ligase
6969	K04110																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	badA; benzoate-CoA ligase
6970	K04112																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	bcrC badD; benzoyl-CoA reductase subunit C
6971	K04113																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	bcrB badE; benzoyl-CoA reductase subunit B
6972	K04114																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	bcrA badF; benzoyl-CoA reductase subunit A
6973	K04115																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	bcrD badG; benzoyl-CoA reductase subunit D
6974	K04118																															Metabolism	Xenobiotics biodegradation and metabolism	Benzoate_degradation	E1.3.1.62; pimeloyl-CoA dehydrogenase
6975	K04119																															Metabolism	Lipid metabolism	Steroid_hormone_biosynthesis	AKR1C3; aldo-keto reductase family 1 member C3
6976	K04120																															Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	E5.5.1.13; ent-copalyl diphosphate synthase
6977	K04121																															Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	E4.2.3.19; ent-kaurene synthase
6978	K04122																															Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	GA3 CYP701; ent-kaurene oxidase
6979	K04123																															Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	KAO; ent-kaurenoic acid hydroxylase
6980	K04124																															Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	E1.14.11.15; gibberellin 3-beta-dioxygenase
6981	K04125																															Metabolism	Metabolism of terpenoids and polyketides	Diterpenoid_biosynthesis	E1.14.11.13; gibberellin 2-oxidase
6982	K04126																															Metabolism	Biosynthesis of other secondary metabolites	Penicillin_and_cephalosporin_biosynthesis	PCBC; isopenicillin-N synthase
6983	K04127																															Metabolism	Biosynthesis of other secondary metabolites	Penicillin_and_cephalosporin_biosynthesis	cefD; isopenicillin-N epimerase
6984	K04128																															Metabolism	Biosynthesis of other secondary metabolites	Penicillin_and_cephalosporin_biosynthesis	cmcH; hydroxymethyl cephem carbamoyltransferase
6985	K04129																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CHRM1; muscarinic acetylcholine receptor M1
6986	K04130																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CHRM2; muscarinic acetylcholine receptor M2
6987	K04131																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CHRM3; muscarinic acetylcholine receptor M3
6988	K04132																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	CHRM4; muscarinic acetylcholine receptor M4
6989	K04133																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CHRM5; muscarinic acetylcholine receptor M5
6990	K04134																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	CHRMN; muscarinic acetylcholine receptor
6991	K04135																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ADRA1A; adrenergic receptor alpha-1A
6992	K04136																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ADRA1B; adrenergic receptor alpha-1B
6993	K04137																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ADRA1D; adrenergic receptor alpha-1D
6994	K04138																															Environmental Information Processing	Signal transduction	cGMP_-_PKG_signaling_pathway	ADRA2A; adrenergic receptor alpha-2A
6995	K04139																															Environmental Information Processing	Signal transduction	cGMP_-_PKG_signaling_pathway	ADRA2B; adrenergic receptor alpha-2B
6996	K04140																															Environmental Information Processing	Signal transduction	cGMP_-_PKG_signaling_pathway	ADRA2C; adrenergic receptor alpha-2C
6997	K04141																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ADRB1; adrenergic receptor beta-1
6998	K04142																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ADRB2; adrenergic receptor beta-2
6999	K04143																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	ADRB3; adrenergic receptor beta-3
7000	K04144																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	DRD1; dopamine receptor D1
7001	K04145																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	DRD2; dopamine receptor D2
7002	K04146																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	DRD3; dopamine receptor D3
7003	K04147																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	DRD4; dopamine receptor D4
7004	K04148																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	DRD1N DopR; dopamine D1-like receptor
7005	K04149																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	HRH1; histamine receptor H1
7006	K04150																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	HRH2; histamine receptor H2
7007	K04151																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	HRH3; histamine receptor H3
7008	K04152																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	HRH4; histamine receptor H4
7009	K04153																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	HTR1; 5-hydroxytryptamine receptor 1
7010	K04157																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	HTR2; 5-hydroxytryptamine receptor 2
7011	K04160																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	HTR4; 5-hydroxytryptamine receptor 4
7012	K04161																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	HTR5; 5-hydroxytryptamine receptor 5
7013	K04162																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	HTR6; 5-hydroxytryptamine receptor 6
7014	K04163																															Environmental Information Processing	Signal transduction	Ras_signaling_pathway	HTR7; 5-hydroxytryptamine receptor 7
7015	K04166																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	AGTR1; angiotensin II receptor type 1
7016	K04167																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	AGTR2; angiotensin II receptor type 2
7017	K04168																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NMBR; neuromedin B receptor
7018	K04169																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	GRPR; gastrin-releasing peptide receptor
7019	K04170																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	BRS3; bombesin-like receptor 3
7020	K04171																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GPR77; G protein-coupled receptor 77
7021	K04172																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	FPR1; formyl peptide receptor 1
7022	K04173																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	FPRL; formyl peptide receptor-like
7023	K04174																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	APLNR; apelin receptor
7024	K04175																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	IL8RA CXCR1; interleukin 8 receptor alpha
7025	K04176																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR1; C-C chemokine receptor type 1
7026	K04177																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR2; C-C chemokine receptor type 2
7027	K04178																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR3; C-C chemokine receptor type 3
7028	K04179																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR4; C-C chemokine receptor type 4
7029	K04181																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR6; C-C chemokine receptor type 6
7030	K04182																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR7; C-C chemokine receptor type 7
7031	K04183																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR8; C-C chemokine receptor type 8
7032	K04184																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR9; C-C chemokine receptor type 9
7033	K04185																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CCR10; C-C chemokine receptor type 10
7034	K04188																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCR3 GPR9; C-X-C chemokine receptor type 3
7035	K04189																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCR4; C-X-C chemokine receptor type 4
7036	K04190																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCR5 BLR1; C-X-C chemokine receptor type 5
7037	K04191																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCR6; C-X-C chemokine receptor type 6
7038	K04192																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CX3CR1; CX3C chemokine receptor 1
7039	K04193																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	XCR1; XC chemokine receptor 1
7040	K04194																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CCKAR; cholecystokinin A receptor
7041	K04195																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CCKBR; cholecystokinin B receptor
7042	K04196																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	CCKLR; cholecystokinin-like receptor
7043	K04197																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	EDNRA; endothelin receptor type A
7044	K04198																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	EDNRB; endothelin receptor type B
7045	K04199																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MC1R; melanocortin 1 receptor
7046	K04200																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	MC2R; melanocortin 2 receptor
7047	K04201																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MC3R; melanocortin 3 receptor
7048	K04202																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MC4R; melanocortin 4 receptor
7049	K04203																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MC5R; melanocortin 5 receptor
7050	K04204																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	NPY1R; neuropeptide Y receptor type 1
7051	K04205																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NPY2R; neuropeptide Y receptor type 2
7052	K04206																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NPY4R; neuropeptide Y receptor type 4
7053	K04207																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NPY5R; neuropeptide Y receptor type 5
7054	K04208																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NPY6R; neuropeptide Y receptor type 6
7055	K04209																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NPYNR; neuropeptide Y receptor invertebrate
7056	K04210																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GPR83 GPR72; G protein-coupled receptor 83
7057	K04211																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	NTSR1; neurotensin receptor 1
7058	K04212																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NTSR2; neurotensin receptor 2
7059	K04213																															Environmental Information Processing	Signal transduction	Sphingolipid_signaling_pathway	OPRD1; delta-type opioid receptor
7060	K04214																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	OPRK1; kappa-type opioid receptor
7061	K04215																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	OPRM1; mu-type opioid receptor
7062	K04216																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	OPRL1; nociceptin receptor
7063	K04217																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	SSTR1; somatostatin receptor 1
7064	K04218																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	SSTR2; somatostatin receptor 2
7065	K04219																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	SSTR3; somatostatin receptor 3
7066	K04220																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	SSTR4; somatostatin receptor 4
7067	K04221																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	SSTR5; somatostatin receptor 5
7068	K04222																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	TACR1; tachykinin receptor 1
7069	K04223																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	TACR2; tachykinin receptor 2
7070	K04224																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	TACR3; tachykinin receptor 3
7071	K04225																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	TAKR; tachykinin-like receptor
7072	K04226																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	AVPR1A; arginine vasopressin receptor 1A
7073	K04227																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	AVPR1B; arginine vasopressin receptor 1B
7074	K04229																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	OXTR; oxytocin receptor
7075	K04230																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GALR1; galanin receptor 1
7076	K04231																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GALR2; galanin receptor 2
7077	K04232																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GALR3; galanin receptor 3
7078	K04233																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GALRN AR; allatostatin receptor
7079	K04234																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	F2RL1 PAR2; coagulation factor II (thrombin) receptor-like 1
7080	K04235																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	F2RL2 PAR3; coagulation factor II (thrombin) receptor-like 2
7081	K04236																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	F2RL3 PAR4; coagulation factor II (thrombin) receptor-like 3
7082	K04237																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	PARD3; partitioning defective protein 3
7083	K04238																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	HCRTR1; hypocretin (orexin) receptor 1
7084	K04239																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	HCRTR2; hypocretin (orexin) receptor 2
7085	K04240																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	NPFFR1; neuropeptide FF receptor 1
7086	K04241																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	UTS2R; urotensin 2 receptor
7087	K04243																															Human Diseases	Neurodegenerative diseases	Parkinson's_disease	GPR37; G protein-coupled receptor 37 (endothelin receptor type B-like)
7088	K04246																															Organismal Systems	Endocrine system	Estrogen_signaling_pathway	GPR30; G protein-coupled receptor 30
7089	K04247																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	FSHR; follicle stimulating hormone receptor
7090	K04248																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	LHCGR; luteinizing hormone/choriogonadotropin receptor
7091	K04249																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	TSHR; thyroid stimulating hormone receptor
7092	K04250																															Organismal Systems	Sensory system	Phototransduction	RHO OPN2; rhodopsin
7093	K04257																															Organismal Systems	Sensory system	Olfactory_transduction	OLFR; olfactory receptor
7094	K04258																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	PTGER1; prostaglandin E receptor 1
7095	K04259																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	PTGER2; prostaglandin E receptor 2
7096	K04260																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	PTGER3; prostaglandin E receptor 3
7097	K04261																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	PTGER4; prostaglandin E receptor 4
7098	K04262																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	PTGFR; prostaglandin F receptor
7099	K04263																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	PTGIR; prostacyclin receptor
7100	K04264																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	TBXA2R; thromboxane A2 receptor
7101	K04265																															Environmental Information Processing	Signal transduction	Sphingolipid_signaling_pathway	ADORA1; adenosine A1 receptor
7102	K04266																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	ADORA2A ADOR; adenosine receptor A2a
7103	K04267																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	ADORA2B; adenosine receptor A2b
7104	K04268																															Environmental Information Processing	Signal transduction	Sphingolipid_signaling_pathway	ADORA3; adenosine A3 receptor
7105	K04269																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	P2RY2; purinergic receptor P2Y G protein-coupled 2
7106	K04270																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	P2RY1; purinergic receptor P2Y G protein-coupled 1
7107	K04271																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	P2RY4; pyrimidinergic receptor P2Y G protein-coupled 4
7108	K04272																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	P2RY6; pyrimidinergic receptor P2Y G protein-coupled 6
7109	K04273																															Environmental Information Processing	Signal transduction	PI3K-Akt_signaling_pathway	LPAR6 P2RY5; lysophosphatidic acid receptor 6
7110	K04274																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	P2RY10; purinergic receptor P2Y G protein-coupled 10
7111	K04275																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	LPAR4 GPR23; lysophosphatidic acid receptor 4
7112	K04276																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GPR35; G protein-coupled receptor 35
7113	K04277																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	CNR1; cannabinoid receptor 1
7114	K04278																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	CNR2; cannabinoid receptor 2 (macrophage)
7115	K04279																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	PTAFR; platelet-activating factor receptor
7116	K04280																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GNRHR; gonadotropin-releasing hormone receptor
7117	K04282																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	TRHR; thyrotropin-releasing hormone receptor
7118	K04283																															Metabolism	Metabolism of other amino acids	Glutathione_metabolism	TRYR; trypanothione-disulfide reductase
7119	K04284																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	GHSR; growth hormone secretagogue receptor
7120	K04285																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MTNR1A; melatonin receptor type 1A
7121	K04286																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MTNR1B; melatonin receptor type 1B
7122	K04287																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	GPR50; G protein-coupled receptor 50
7123	K04288																															Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	S1PR1 EDG1; sphingosine 1-phosphate receptor 1
7124	K04289																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	LPAR1 EDG2; lysophosphatidic acid receptor 1
7125	K04290																															Environmental Information Processing	Signal transduction	Sphingolipid_signaling_pathway	S1PR3 EDG3; sphingosine 1-phosphate receptor 3
7126	K04291																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	LPAR2 EDG4; lysophosphatidic acid receptor 2
7127	K04292																															Environmental Information Processing	Signal transduction	Sphingolipid_signaling_pathway	S1PR2 EDG5; sphingosine 1-phosphate receptor 2
7128	K04293																															Environmental Information Processing	Signal transduction	FoxO_signaling_pathway	S1PR4 EDG6; sphingosine 1-phosphate receptor 4
7129	K04294																															Environmental Information Processing	Signal transduction	Rap1_signaling_pathway	LPAR3 EDG7; lysophosphatidic acid receptor 3
7130	K04295																															Environmental Information Processing	Signal transduction	Sphingolipid_signaling_pathway	S1PR5 EDG8; sphingosine 1-phosphate receptor 5
7131	K04296																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	LTB4R1; leukotriene B4 receptor 1
7132	K04297																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	LTB4R2; leukotriene B4 receptor 2
7133	K04298																															Organismal Systems	Immune system	Platelet_activation	P2RY12; purinergic receptor P2Y G protein-coupled 12
7134	K04299																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	P2RY14; purinergic receptor P2Y G protein-coupled 14
7135	K04303																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MAS1; MAS1 oncogene
7136	K04304																															Environmental Information Processing	Signaling molecules and interaction	Cytokine-cytokine_receptor_interaction	CXCR7 RDC1; C-X-C chemokine receptor type 7
7137	K04307																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	LGR8; leucine-rich repeat-containing G protein-coupled receptor 8
7138	K04308																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	LGR5 GPR49; leucine-rich repeat-containing G protein-coupled receptor 5
7139	K04314																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	PRLHR GPR10; prolactin releasing hormone receptor
7140	K04320																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	MCHR1; melanin-concentrating hormone receptor 1
7141	K04322																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CYSLTR1; cysteinyl leukotriene receptor 1
7142	K04323																															Environmental Information Processing	Signal transduction	Calcium_signaling_pathway	CYSLTR2; cysteinyl leukotriene receptor 2
7143	K04325																															Organismal Systems	Endocrine system	Insulin_secretion	FFAR1 GPR40; free fatty acid receptor 1
7144	K04328																															Environmental Information Processing	Signal transduction	cAMP_signaling_pathway	FFAR2 GPR43; free fatty acid receptor 2
7145	K04332																															Environmental Information Processing	Signaling molecules and interaction	Neuroactive_ligand-receptor_interaction	PTGDR; prostaglandin D2 receptor
